tick_id,mode,n_zones_completed,n_zones_fallback,n_late_reports,n_duplicate_reports,mean_zone_latency_s,max_zone_latency_s,max_mean_ratio,total_tick_latency_s
117,async,0,20,0,0,0.0,0.0,0.0,2.2501
118,async,0,20,0,0,0.0,0.0,0.0,2.2784
119,async,0,20,0,0,0.0,0.0,0.0,2.2981
120,async,0,20,40,0,0.0,0.0,0.0,2.2997
121,async,0,20,0,0,0.0,0.0,0.0,2.2771
122,async,0,20,0,0,0.0,0.0,0.0,2.2809
123,async,0,20,0,0,0.0,0.0,0.0,2.254
124,async,0,20,0,0,0.0,0.0,0.0,2.2546
125,async,0,20,0,0,0.0,0.0,0.0,2.2964
126,async,0,20,0,0,0.0,0.0,0.0,2.3087
127,async,0,20,0,0,0.0,0.0,0.0,2.2784
128,async,0,20,0,0,0.0,0.0,0.0,2.2893
129,async,0,20,0,0,0.0,0.0,0.0,2.2494
130,async,0,20,40,0,0.0,0.0,0.0,2.2869
131,async,0,20,0,0,0.0,0.0,0.0,2.3036
132,async,0,20,0,0,0.0,0.0,0.0,2.3023
133,async,0,20,0,0,0.0,0.0,0.0,2.2854
134,async,0,20,0,0,0.0,0.0,0.0,2.2938
135,async,0,20,0,0,0.0,0.0,0.0,2.2963
136,async,0,20,0,0,0.0,0.0,0.0,2.284
137,async,0,20,0,0,0.0,0.0,0.0,2.2686
138,async,0,20,0,0,0.0,0.0,0.0,2.2552
139,async,0,20,0,0,0.0,0.0,0.0,2.287
140,async,0,20,40,0,0.0,0.0,0.0,2.279
141,async,0,20,0,0,0.0,0.0,0.0,2.2792
142,async,0,20,0,0,0.0,0.0,0.0,2.303
143,async,0,20,0,0,0.0,0.0,0.0,2.3067
144,async,0,20,0,0,0.0,0.0,0.0,2.2868
145,async,0,20,0,0,0.0,0.0,0.0,2.2912
146,async,0,20,0,0,0.0,0.0,0.0,2.3049
147,async,0,20,0,0,0.0,0.0,0.0,2.3114
148,async,0,20,0,0,0.0,0.0,0.0,2.3159
149,async,0,20,0,0,0.0,0.0,0.0,2.2689
150,async,0,20,40,0,0.0,0.0,0.0,2.3191
151,async,0,20,0,0,0.0,0.0,0.0,2.2819
152,async,0,20,0,0,0.0,0.0,0.0,2.2526
153,async,0,20,0,0,0.0,0.0,0.0,2.2446
154,async,0,20,0,0,0.0,0.0,0.0,2.2941
155,async,0,20,0,0,0.0,0.0,0.0,2.314
156,async,0,20,0,0,0.0,0.0,0.0,2.2769
157,async,0,20,0,0,0.0,0.0,0.0,2.2814
158,async,0,20,0,0,0.0,0.0,0.0,2.3071
159,async,0,20,0,0,0.0,0.0,0.0,2.2983
160,async,0,20,40,0,0.0,0.0,0.0,2.3043
161,async,0,20,0,0,0.0,0.0,0.0,2.3027
162,async,0,20,0,0,0.0,0.0,0.0,2.2994
163,async,0,20,0,0,0.0,0.0,0.0,2.2824
164,async,0,20,0,0,0.0,0.0,0.0,2.29
165,async,0,20,0,0,0.0,0.0,0.0,2.2647
166,async,0,20,0,0,0.0,0.0,0.0,2.296
167,async,0,20,0,0,0.0,0.0,0.0,2.2915
168,async,0,20,0,0,0.0,0.0,0.0,2.2977
169,async,0,20,0,0,0.0,0.0,0.0,2.2938
170,async,0,20,40,0,0.0,0.0,0.0,2.2934
171,async,0,20,0,0,0.0,0.0,0.0,2.3183
172,async,0,20,0,0,0.0,0.0,0.0,2.2985
173,async,0,20,0,0,0.0,0.0,0.0,2.2918
174,async,0,20,0,0,0.0,0.0,0.0,2.2781
175,async,0,20,0,0,0.0,0.0,0.0,2.3111
176,async,0,20,0,0,0.0,0.0,0.0,2.3119
177,async,0,20,0,0,0.0,0.0,0.0,2.315
178,async,0,20,0,0,0.0,0.0,0.0,2.2998
179,async,0,20,0,0,0.0,0.0,0.0,2.2988
180,async,0,20,40,0,0.0,0.0,0.0,2.2924
181,async,0,20,0,0,0.0,0.0,0.0,2.2899
182,async,0,20,0,0,0.0,0.0,0.0,2.3053
183,async,0,20,0,0,0.0,0.0,0.0,2.2795
184,async,0,20,0,0,0.0,0.0,0.0,2.2792
185,async,0,20,0,0,0.0,0.0,0.0,2.299
186,async,0,20,0,0,0.0,0.0,0.0,2.3039
187,async,0,20,0,0,0.0,0.0,0.0,2.3061
188,async,0,20,0,0,0.0,0.0,0.0,2.299
189,async,0,20,0,0,0.0,0.0,0.0,2.298
190,async,0,20,40,0,0.0,0.0,0.0,2.2908
191,async,0,20,0,0,0.0,0.0,0.0,2.308
192,async,0,20,0,0,0.0,0.0,0.0,2.301
193,async,0,20,0,0,0.0,0.0,0.0,2.3074
194,async,0,20,0,0,0.0,0.0,0.0,2.3065
195,async,0,20,0,0,0.0,0.0,0.0,2.2934
196,async,0,20,0,0,0.0,0.0,0.0,2.3337
197,async,0,20,0,0,0.0,0.0,0.0,2.3027
198,async,0,20,0,0,0.0,0.0,0.0,2.2845
199,async,0,20,0,0,0.0,0.0,0.0,2.3151
200,async,0,20,40,0,0.0,0.0,0.0,2.3308
201,async,0,20,0,0,0.0,0.0,0.0,2.3074
202,async,0,20,0,0,0.0,0.0,0.0,2.2798
203,async,0,20,0,0,0.0,0.0,0.0,2.317
204,async,0,20,0,0,0.0,0.0,0.0,2.3184
205,async,0,20,0,0,0.0,0.0,0.0,2.3086
206,async,0,20,0,0,0.0,0.0,0.0,2.2748
207,async,0,20,0,0,0.0,0.0,0.0,2.3068
208,async,0,20,0,0,0.0,0.0,0.0,2.2768
209,async,0,20,0,0,0.0,0.0,0.0,2.3355
210,async,0,20,40,0,0.0,0.0,0.0,2.2848
211,async,0,20,0,0,0.0,0.0,0.0,2.3059
212,async,0,20,0,0,0.0,0.0,0.0,2.2836
213,async,0,20,0,0,0.0,0.0,0.0,2.2907
214,async,0,20,0,0,0.0,0.0,0.0,2.2695
215,async,0,20,0,0,0.0,0.0,0.0,2.2942
216,async,0,20,0,0,0.0,0.0,0.0,2.3052
217,async,0,20,0,0,0.0,0.0,0.0,2.3647
